danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,time_signature,popularity,release_date,track_title,track_artist,playlist_id,playlist_name,id
0.963,0.346,-9.309,0.53,0.0355,0.0,0.108,0.562,119.957,5,0,142273,4,83,2018-05-18,Yes Indeed,Lil Baby,37i9dQZF1DWUVpAXiEPK8P,Power Workout,6vN77lE9LK6HP2DewaN6HZ
0.841,0.358,-8.368,0.591,0.0201,0.0,0.39,0.329,158.014,9,1,261544,4,88,2022-11-04,On BS,Drake,37i9dQZF1DWUVpAXiEPK8P,Power Workout,34tz0eDhGuFErIuW3q4mPX
0.791,0.818,-3.93,0.406,0.0695,0.0,0.114,0.693,159.922,0,1,209811,4,82,2022-09-23,Tomorrow 2 (with Cardi B),GloRilla,37i9dQZF1DWUVpAXiEPK8P,Power Workout,7KXVIAuw3m2hxZanrpSXS3
0.617,0.717,-7.858,0.153,0.00564,0.0,0.408,0.49,103.992,10,0,311867,4,82,2007-09-11,Stronger,Kanye West,37i9dQZF1DWUVpAXiEPK8P,Power Workout,0j2T0R9dR9qdJYsB7ciXhf
0.789,0.536,-6.862,0.242,0.41,0.0,0.129,0.437,81.039,6,1,165926,4,82,2021-06-11,RAPSTAR,Polo G,37i9dQZF1DWUVpAXiEPK8P,Power Workout,18vXApRmJSgQ6wG2ll9AOg
0.83,0.564,-7.822,0.235,0.177,0.0,0.128,0.107,85.042,1,1,129882,4,81,2019-07-19,ORANGE SODA,Baby Keem,37i9dQZF1DWUVpAXiEPK8P,Power Workout,5FkoSXiJPKTNyYgALRJFhD
0.896,0.586,-6.687,0.0559,0.104,0.0,0.79,0.642,116.971,10,0,196653,4,81,2019-12-06,The Box,Roddy Ricch,37i9dQZF1DWUVpAXiEPK8P,Power Workout,0nbXyq5TXYPCO7pr3N8S4I
0.834,0.73,-3.714,0.222,0.00513,0.0,0.124,0.446,155.008,8,1,312820,4,82,2018-08-03,SICKO MODE,Travis Scott,37i9dQZF1DWUVpAXiEPK8P,Power Workout,2xLMifQCjDGFmkHkpNLD9h
0.823,0.586,-6.606,0.2,0.114,0.0,0.193,0.347,125.971,6,0,190476,4,81,2020-07-03,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,37i9dQZF1DWUVpAXiEPK8P,Power Workout,0PvFJmanyNQMseIFrU708S
0.754,0.449,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169,7,1,198973,4,84,2018-06-29,God's Plan,Drake,37i9dQZF1DWUVpAXiEPK8P,Power Workout,6DCZcSspjsKoFjzjrWoCdn
0.901,0.697,-3.439,0.28,0.145,0.0,0.287,0.67,93.941,9,1,229827,4,80,1997-03-04,Hypnotize - 2014 Remaster,The Notorious B.I.G.,37i9dQZF1DWUVpAXiEPK8P,Power Workout,7KwZNVEaqikRSBSpyhXK2j
0.652,0.631,-5.718,0.0893,0.524,0.000579,0.165,0.35,127.998,6,0,154424,4,80,2020-03-13,No Idea,Don Toliver,37i9dQZF1DWUVpAXiEPK8P,Power Workout,7AzlLxHn24DxjgQX73F9fU
0.899,0.582,-7.275,0.264,0.0395,0.0,0.1,0.505,149.973,11,0,283196,4,80,2022-10-07,To The Bone (feat. YoungBoy Never Broke Again),Quavo,37i9dQZF1DWUVpAXiEPK8P,Power Workout,4wRJHXHDJnKSPr9IVn0BFR
0.889,0.496,-6.365,0.0905,0.259,0.0,0.252,0.544,86.003,4,0,180522,4,80,2018-11-30,Going Bad (feat. Drake),Meek Mill,37i9dQZF1DWUVpAXiEPK8P,Power Workout,2IRZnDFmlqMuOrYOLnZZyc
0.849,0.424,-9.579,0.324,0.0635,0.0,0.0834,0.153,145.887,5,0,242966,4,84,2021-09-03,Knife Talk (with 21 Savage ft. Project Pat),Drake,37i9dQZF1DWUVpAXiEPK8P,Power Workout,2BcMwX1MPV6ZHP4tUT9uq6
0.638,0.523,-6.664,0.357,0.00454,0.0,0.0842,0.422,139.913,1,1,185947,4,79,2017-04-14,DNA.,Kendrick Lamar,37i9dQZF1DWUVpAXiEPK8P,Power Workout,6HZILIRieu8S0iqY8kIKhj
0.746,0.69,-7.956,0.164,0.247,0.0,0.101,0.497,89.977,11,1,181733,4,79,2020-04-17,ROCKSTAR (feat. Roddy Ricch),DaBaby,37i9dQZF1DWUVpAXiEPK8P,Power Workout,7ytR5pFWmSjzHJIeQkgog4
0.809,0.545,-6.678,0.0735,0.392,0.0,0.151,0.244,97.008,7,1,180435,4,79,2019-06-28,Ballin' (with Roddy Ricch),Mustard,37i9dQZF1DWUVpAXiEPK8P,Power Workout,3QzAOrNlsabgbMwlZt7TAY
0.951,0.6,-4.675,0.0685,0.106,0.0,0.0712,0.822,125.04,0,0,218573,4,79,2005-09-26,Temperature,Sean Paul,37i9dQZF1DWUVpAXiEPK8P,Power Workout,0k2GOhqsrxDTAbFFSdNJjT
0.711,0.611,-5.453,0.329,0.00575,0.0,0.231,0.144,134.14,1,1,252070,4,78,2021-08-27,family ties (with Kendrick Lamar),Baby Keem,37i9dQZF1DWUVpAXiEPK8P,Power Workout,7Bpx2vsWfQFBACRz4h3IqH
0.629,0.692,-8.045,0.0376,0.00981,0.331,0.603,0.453,162.948,5,1,167916,4,79,2020-03-13,After Party,Don Toliver,37i9dQZF1DWUVpAXiEPK8P,Power Workout,527k23H0A4Q0UJN3vGs0Da
0.816,0.726,-3.998,0.129,0.099,0.0,0.372,0.65,136.048,5,0,253390,4,78,2018-04-06,I Like It,Cardi B,37i9dQZF1DWUVpAXiEPK8P,Power Workout,58q2HKrzhC3ozto2nDdN4z
0.542,0.914,-4.747,0.113,0.0161,0.0,0.744,0.576,153.993,0,0,292093,4,78,2010-11-22,POWER,Kanye West,37i9dQZF1DWUVpAXiEPK8P,Power Workout,2gZUPNdnz5Y45eiGxpHGSc
0.489,0.692,-6.672,0.41,0.0322,0.00608,0.315,0.527,96.946,1,1,237707,4,78,2005-03-03,Just A Lil Bit,50 Cent,37i9dQZF1DWUVpAXiEPK8P,Power Workout,4nva9EpKntUTs6CRSGBCn9
0.729,0.625,-5.266,0.0315,0.194,0.00986,0.248,0.261,146.034,4,1,183907,4,78,2018-10-05,Mo Bamba,Sheck Wes,37i9dQZF1DWUVpAXiEPK8P,Power Workout,1xzBco0xcoJEDXktl7Jxrr
0.905,0.647,-5.065,0.107,0.0187,0.0,0.282,0.367,130.97,10,0,190534,4,78,2020-07-20,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,37i9dQZF1DWUVpAXiEPK8P,Power Workout,2r6OAV3WsYtXuXjvJ1lIDi
0.477,0.727,-4.053,0.286,0.000866,0.0,0.108,0.227,150.062,2,1,236524,4,78,2021-04-30,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,37i9dQZF1DWUVpAXiEPK8P,Power Workout,1EJIcDYXwSqipW5dFe4uJz
0.692,0.744,-4.565,0.257,0.00868,0.000423,0.359,0.0612,171.374,2,1,326467,4,77,2005-12-06,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,37i9dQZF1DWUVpAXiEPK8P,Power Workout,5Z01UMMf7V1o0MzF86s6WJ
0.923,0.604,-6.671,0.245,0.017,0.0,0.272,0.826,145.062,11,0,139741,4,77,2020-03-13,WHATS POPPIN,Jack Harlow,37i9dQZF1DWUVpAXiEPK8P,Power Workout,1jaTQ3nqY3oAAYyCTbIvnM
0.856,0.564,-6.295,0.392,0.00327,0.0,0.134,0.483,77.972,6,0,135960,4,77,2020-12-04,On Me,Lil Baby,37i9dQZF1DWUVpAXiEPK8P,Power Workout,4Iedi94TIaB2GGb1nMB68v
0.358,0.284,-8.285,0.0285,0.805,0.0,0.183,0.276,99.796,7,1,180853,3,85,2022-12-09,Nobody Gets Me,SZA,37i9dQZF1DX4JAvHpjipBk,New Music Friday,5Y35SjAfXjjG0sFQ3KOxmm
0.693,0.631,-6.105,0.057,0.0827,8.65e-05,0.194,0.362,118.008,9,1,233279,4,65,2022-12-05,Welcome To My Island,Caroline Polachek,37i9dQZF1DX4JAvHpjipBk,New Music Friday,2QeUnYtvlfQdfWxzF3b1ud
0.493,0.613,-6.636,0.414,0.0393,0.0,0.128,0.373,156.104,1,1,197692,4,74,2022-12-09,My All,Polo G,37i9dQZF1DX4JAvHpjipBk,New Music Friday,2UQ2oUbHiB8wWYCE42JX0k
