danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_title,track_artist,release_date,popularity,playlist_id,playlist_name
0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,audio_features,7vQbuQcyTflfCIOu3Uzzya,spotify:track:7vQbuQcyTflfCIOu3Uzzya,https://api.spotify.com/v1/tracks/7vQbuQcyTflfCIOu3Uzzya,https://api.spotify.com/v1/audio-analysis/7vQbuQcyTflfCIOu3Uzzya,130973,4,Jingle Bell Rock,Bobby Helms,1957-12-02,93,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.358,0.284,7,-8.285,1,0.0285,0.805,0,0.183,0.276,99.796,audio_features,5Y35SjAfXjjG0sFQ3KOxmm,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,https://api.spotify.com/v1/tracks/5Y35SjAfXjjG0sFQ3KOxmm,https://api.spotify.com/v1/audio-analysis/5Y35SjAfXjjG0sFQ3KOxmm,180853,3,Nobody Gets Me,SZA,2022-12-09,85,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/tracks/5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/audio-analysis/5ww2BF9slyYgNOk37BlC4u,162638,4,La Bachata,Manuel Turizo,2022-05-26,97,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,audio_features,0V3wPSX9ygBnCm8psDIegu,spotify:track:0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/tracks/0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/audio-analysis/0V3wPSX9ygBnCm8psDIegu,200690,4,Anti-Hero,Taylor Swift,2022-10-21,97,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,audio_features,0lLdorYw7lVrJydTINhWdI,spotify:track:0lLdorYw7lVrJydTINhWdI,https://api.spotify.com/v1/tracks/0lLdorYw7lVrJydTINhWdI,https://api.spotify.com/v1/audio-analysis/0lLdorYw7lVrJydTINhWdI,206640,3,It's Beginning to Look a Lot like Christmas,Michael Bublé,2011-10-14,80,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.887,0.234,9,-14.52,1,0.178,0.111,0.67,0.13,0.197,140.02,audio_features,2mnXxnrX5vCGolNkaFvVeM,spotify:track:2mnXxnrX5vCGolNkaFvVeM,https://api.spotify.com/v1/tracks/2mnXxnrX5vCGolNkaFvVeM,https://api.spotify.com/v1/audio-analysis/2mnXxnrX5vCGolNkaFvVeM,196800,4,La Jumpa,Arcángel,2022-12-01,79,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,4uUG5RXrOk84mYEfFvj3cK,spotify:track:4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4,I'm Good (Blue),David Guetta,2022-08-26,97,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,audio_features,2tTmW7RDtMQtBk7m2rYeSw,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,https://api.spotify.com/v1/tracks/2tTmW7RDtMQtBk7m2rYeSw,https://api.spotify.com/v1/audio-analysis/2tTmW7RDtMQtBk7m2rYeSw,198938,4,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,2022-07-06,97,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,audio_features,0lizgQ7Qw35od7CYaoMBZb,spotify:track:0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/audio-analysis/0lizgQ7Qw35od7CYaoMBZb,204093,4,Santa Tell Me,Ariana Grande,2014-11-24,93,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,audio_features,1bDbXMyjaUIooNwFE9wn0N,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,3,Rich Flex,Drake,2022-11-04,96,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,audio_features,1IcR6RlgvDczfvoWJSSY2A,spotify:track:1IcR6RlgvDczfvoWJSSY2A,https://api.spotify.com/v1/tracks/1IcR6RlgvDczfvoWJSSY2A,https://api.spotify.com/v1/audio-analysis/1IcR6RlgvDczfvoWJSSY2A,151000,3,It's the Most Wonderful Time of the Year,Andy Williams,1963,77,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.848,0.512,3,-7.72,0,0.102,0.228,0.00232,0.0879,0.572,120.009,audio_features,2wSTnntOPRi7aQneobFtU4,spotify:track:2wSTnntOPRi7aQneobFtU4,https://api.spotify.com/v1/tracks/2wSTnntOPRi7aQneobFtU4,https://api.spotify.com/v1/audio-analysis/2wSTnntOPRi7aQneobFtU4,181840,4,Shirt,SZA,2022-12-09,79,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.838,0.525,10,-3.562,1,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,audio_features,0QHEIqNKsMoOY5urbzN48u,spotify:track:0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/tracks/0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/audio-analysis/0QHEIqNKsMoOY5urbzN48u,134256,4,Made You Look,Meghan Trainor,2022-10-21,94,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,audio_features,6Sq7ltF9Qa7SNFBsV5Cogx,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,https://api.spotify.com/v1/tracks/6Sq7ltF9Qa7SNFBsV5Cogx,https://api.spotify.com/v1/audio-analysis/6Sq7ltF9Qa7SNFBsV5Cogx,178567,4,Me Porto Bonito,Bad Bunny,2022-05-06,96,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.461,0.279,9,-11.776,0,0.0373,0.911,0,0.205,0.599,114.225,audio_features,2CSRrnOEELmhpq8iaAi9cd,spotify:track:2CSRrnOEELmhpq8iaAi9cd,https://api.spotify.com/v1/tracks/2CSRrnOEELmhpq8iaAi9cd,https://api.spotify.com/v1/audio-analysis/2CSRrnOEELmhpq8iaAi9cd,150720,4,Blind,SZA,2022-12-09,83,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.442,0.538,4,-8.55,0,0.0451,0.717,2.95e-05,0.09,0.139,122.758,audio_features,7jtQIBanIiJOMS6RyCx6jZ,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,https://api.spotify.com/v1/tracks/7jtQIBanIiJOMS6RyCx6jZ,https://api.spotify.com/v1/audio-analysis/7jtQIBanIiJOMS6RyCx6jZ,244360,4,Another Love,Tom Odell,2013-06-17,67,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,audio_features,2uFaJJtFpPDc5Pa95XzTvg,spotify:track:2uFaJJtFpPDc5Pa95XzTvg,https://api.spotify.com/v1/tracks/2uFaJJtFpPDc5Pa95XzTvg,https://api.spotify.com/v1/audio-analysis/2uFaJJtFpPDc5Pa95XzTvg,117147,4,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1959-01-01,92,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,audio_features,5IgjP7X4th6nMNDh4akUHb,spotify:track:5IgjP7X4th6nMNDh4akUHb,https://api.spotify.com/v1/tracks/5IgjP7X4th6nMNDh4akUHb,https://api.spotify.com/v1/audio-analysis/5IgjP7X4th6nMNDh4akUHb,184613,4,Under The Influence,Chris Brown,2019-10-04,95,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.698,0.546,0,-7.234,0,0.0559,0.425,0.00314,0.16,0.335,145.044,audio_features,2GAhgAjOhEmItWLfgisyOn,spotify:track:2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/tracks/2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/audio-analysis/2GAhgAjOhEmItWLfgisyOn,181080,4,Low,SZA,2022-12-09,83,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,audio_features,1zsPaEkglFvxjAhrM8yhpr,spotify:track:1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/tracks/1zsPaEkglFvxjAhrM8yhpr,https://api.spotify.com/v1/audio-analysis/1zsPaEkglFvxjAhrM8yhpr,196600,4,Hey Mor,Ozuna,2022-10-07,91,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,audio_features,1IHWl5LamUGEuP4ozKQSXZ,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,https://api.spotify.com/v1/tracks/1IHWl5LamUGEuP4ozKQSXZ,https://api.spotify.com/v1/audio-analysis/1IHWl5LamUGEuP4ozKQSXZ,243717,4,Tití Me Preguntó,Bad Bunny,2022-05-06,95,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.591,0.637,9,-6.365,0,0.03,0.0107,1.95e-06,0.113,0.432,99.998,audio_features,11BKm0j4eYoCPPpCONAVwA,spotify:track:11BKm0j4eYoCPPpCONAVwA,https://api.spotify.com/v1/tracks/11BKm0j4eYoCPPpCONAVwA,https://api.spotify.com/v1/audio-analysis/11BKm0j4eYoCPPpCONAVwA,244760,4,Bloody Mary,Lady Gaga,2011-01-01,78,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.586,0.525,1,-7.163,0,0.0615,0.111,0,0.134,0.508,133.629,audio_features,2LBqCSwhJGcFQeTHMVGwy3,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/tracks/2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/audio-analysis/2LBqCSwhJGcFQeTHMVGwy3,260253,4,Die For You,The Weeknd,2016-11-24,88,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.526,0.606,5,-5.3,0,0.259,0.152,2.36e-06,0.194,0.492,116.622,audio_features,0vjeOZ3Ft5jvAi9SBFJm1j,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/tracks/0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/audio-analysis/0vjeOZ3Ft5jvAi9SBFJm1j,182667,4,Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin,2022-12-02,85,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.514,0.818,2,-9.642,1,0.0451,0.406,1.93e-06,0.299,0.967,148.733,audio_features,3qCeq0rWK67SoBDgFd2sId,spotify:track:3qCeq0rWK67SoBDgFd2sId,https://api.spotify.com/v1/tracks/3qCeq0rWK67SoBDgFd2sId,https://api.spotify.com/v1/audio-analysis/3qCeq0rWK67SoBDgFd2sId,182307,4,Feliz Navidad,José Feliciano,2001,79,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,audio_features,4h9wh7iOZ0GGn8QVp4RAOB,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/tracks/4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/audio-analysis/4h9wh7iOZ0GGn8QVp4RAOB,148486,4,I Ain't Worried,OneRepublic,2022-05-13,95,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.716,0.512,1,-6.257,1,0.0331,0.483,0,0.0928,0.326,104.957,audio_features,7uoFMmxln0GPXQ0AcCBXRq,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,https://api.spotify.com/v1/tracks/7uoFMmxln0GPXQ0AcCBXRq,https://api.spotify.com/v1/audio-analysis/7uoFMmxln0GPXQ0AcCBXRq,165907,3,Snowman,Sia,2018-11-01,90,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,audio_features,5odlY52u43F5BjByhxg7wg,spotify:track:5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/tracks/5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/audio-analysis/5odlY52u43F5BjByhxg7wg,209260,3,golden hour,JVKE,2022-09-23,89,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-05,0.214,0.689,159.876,audio_features,3nAp4IvdMPPWEH9uuXFFV5,spotify:track:3nAp4IvdMPPWEH9uuXFFV5,https://api.spotify.com/v1/tracks/3nAp4IvdMPPWEH9uuXFFV5,https://api.spotify.com/v1/audio-analysis/3nAp4IvdMPPWEH9uuXFFV5,229640,4,Underneath the Tree,Kelly Clarkson,2013-10-25,88,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,audio_features,0WtM2NBVQNNJLh6scP13H8,spotify:track:0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/tracks/0WtM2NBVQNNJLh6scP13H8,https://api.spotify.com/v1/audio-analysis/0WtM2NBVQNNJLh6scP13H8,239318,4,Calm Down (with Selena Gomez),Rema,2022-08-25,93,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007,audio_features,73vIOb4Q7YN6HeJTbscRx5,spotify:track:73vIOb4Q7YN6HeJTbscRx5,https://api.spotify.com/v1/tracks/73vIOb4Q7YN6HeJTbscRx5,https://api.spotify.com/v1/audio-analysis/73vIOb4Q7YN6HeJTbscRx5,206000,4,Miss You,Oliver Tree,2022-08-05,94,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.637,0.678,0,-3.798,1,0.266,0.209,0,0.156,0.254,84.039,audio_features,561jH07mF1jHuk7KlaeF0s,spotify:track:561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/tracks/561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/audio-analysis/561jH07mF1jHuk7KlaeF0s,250760,4,Mockingbird,Eminem,2004-11-12,92,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.647,0.465,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,audio_features,6tjituizSxwSmBB5vtgHZE,spotify:track:6tjituizSxwSmBB5vtgHZE,https://api.spotify.com/v1/tracks/6tjituizSxwSmBB5vtgHZE,https://api.spotify.com/v1/audio-analysis/6tjituizSxwSmBB5vtgHZE,119787,4,Holly Jolly Christmas,Michael Bublé,2011-10-14,80,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.651,0.647,1,-5.415,1,0.0654,0.437,0.175,0.205,0.345,152.069,audio_features,6eT2V7nKXyMf47TwPbtgAD,spotify:track:6eT2V7nKXyMf47TwPbtgAD,https://api.spotify.com/v1/tracks/6eT2V7nKXyMf47TwPbtgAD,https://api.spotify.com/v1/audio-analysis/6eT2V7nKXyMf47TwPbtgAD,203733,4,Seek & Destroy,SZA,2022-12-09,82,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,audio_features,5XeFesFbtLpXzIVDNQP22n,spotify:track:5XeFesFbtLpXzIVDNQP22n,https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n,https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n,183956,4,I Wanna Be Yours,Arctic Monkeys,2013-09-09,93,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.707,0.261,9,-10.139,0,0.0784,0.853,0,0.127,0.545,65.038,audio_features,1eIXYZWEfJO3Na2LCCnIJE,spotify:track:1eIXYZWEfJO3Na2LCCnIJE,https://api.spotify.com/v1/tracks/1eIXYZWEfJO3Na2LCCnIJE,https://api.spotify.com/v1/audio-analysis/1eIXYZWEfJO3Na2LCCnIJE,183893,4,Love Language,SZA,2022-12-09,82,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.551,0.55,10,-5.339,1,0.0286,0.777,0,0.202,0.342,101.19,audio_features,1Y3LN4zO1Edc2EluIoSPJN,spotify:track:1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/tracks/1Y3LN4zO1Edc2EluIoSPJN,https://api.spotify.com/v1/audio-analysis/1Y3LN4zO1Edc2EluIoSPJN,176440,3,Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,2022-04-22,87,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,audio_features,5Eax0qFko2dh7Rl2lYs3bx,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/tracks/5Eax0qFko2dh7Rl2lYs3bx,https://api.spotify.com/v1/audio-analysis/5Eax0qFko2dh7Rl2lYs3bx,213061,4,Efecto,Bad Bunny,2022-05-06,94,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.538,0.742,2,-5.355,1,0.114,0.138,4.67e-05,0.0934,0.25,96.107,audio_features,5WxVXxCMRnvxUKFq40ELwq,spotify:track:5WxVXxCMRnvxUKFq40ELwq,https://api.spotify.com/v1/tracks/5WxVXxCMRnvxUKFq40ELwq,https://api.spotify.com/v1/audio-analysis/5WxVXxCMRnvxUKFq40ELwq,272373,4,Escapism.,RAYE,2022-11-25,73,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,audio_features,3k3NWokhRRkEPhCzPmV8TW,spotify:track:3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/tracks/3k3NWokhRRkEPhCzPmV8TW,https://api.spotify.com/v1/audio-analysis/3k3NWokhRRkEPhCzPmV8TW,258299,4,Ojitos Lindos,Bad Bunny,2022-05-06,94,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,audio_features,1xK59OXxi2TAAAbmZK0kBL,spotify:track:1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/tracks/1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/audio-analysis/1xK59OXxi2TAAAbmZK0kBL,132631,4,Romantic Homicide,d4vd,2022-07-20,94,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.574,0.469,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,0.288,132.023,audio_features,78Sw5GDo6AlGwTwanjXbGh,spotify:track:78Sw5GDo6AlGwTwanjXbGh,https://api.spotify.com/v1/tracks/78Sw5GDo6AlGwTwanjXbGh,https://api.spotify.com/v1/audio-analysis/78Sw5GDo6AlGwTwanjXbGh,242485,4,Here With Me,d4vd,2022-09-22,91,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.686,0.494,1,-7.093,1,0.0355,0.613,5.8e-05,0.402,0.7,168.946,audio_features,4k6Uh1HXdhtusDW5y8Gbvy,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/tracks/4k6Uh1HXdhtusDW5y8Gbvy,https://api.spotify.com/v1/audio-analysis/4k6Uh1HXdhtusDW5y8Gbvy,232067,4,Bad Habit,Steve Lacy,2022-07-15,88,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global
0.526,0.606,5,-5.3,0,0.259,0.152,2.36e-06,0.194,0.492,116.622,audio_features,0vjeOZ3Ft5jvAi9SBFJm1j,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/tracks/0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/audio-analysis/0vjeOZ3Ft5jvAi9SBFJm1j,182667,4,Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin,2022-12-02,85,37i9dQZF1DX0XUsuxWHRQd,RapCaviar
0.87,0.506,2,-9.415,1,0.432,0.0901,0,0.145,0.347,137.921,audio_features,3084aAzars6DR26nCWO9Ep,spotify:track:3084aAzars6DR26nCWO9Ep,https://api.spotify.com/v1/tracks/3084aAzars6DR26nCWO9Ep,https://api.spotify.com/v1/audio-analysis/3084aAzars6DR26nCWO9Ep,187826,4,Quickie,Moneybagg Yo,2022-12-08,68,37i9dQZF1DX0XUsuxWHRQd,RapCaviar
0.493,0.613,1,-6.636,1,0.414,0.0393,0,0.128,0.373,156.104,audio_features,2UQ2oUbHiB8wWYCE42JX0k,spotify:track:2UQ2oUbHiB8wWYCE42JX0k,https://api.spotify.com/v1/tracks/2UQ2oUbHiB8wWYCE42JX0k,https://api.spotify.com/v1/audio-analysis/2UQ2oUbHiB8wWYCE42JX0k,197692,4,My All,Polo G,2022-12-09,74,37i9dQZF1DX0XUsuxWHRQd,RapCaviar
0.823,0.636,11,-7.239,0,0.0612,0.0168,0,0.108,0.5,151.978,audio_features,1a7tOEheXeaSNathZW4Gzk,spotify:track:1a7tOEheXeaSNathZW4Gzk,https://api.spotify.com/v1/tracks/1a7tOEheXeaSNathZW4Gzk,https://api.spotify.com/v1/audio-analysis/1a7tOEheXeaSNathZW4Gzk,205893,4,Hanging With Wolves,Lil Durk,2022-12-09,69,37i9dQZF1DX0XUsuxWHRQd,RapCaviar
0.855,0.603,0,-5.488,1,0.284,0.0392,0,0.105,0.494,129.976,audio_features,6yDPFrHZLQbQa9Itd2J4Gp,spotify:track:6yDPFrHZLQbQa9Itd2J4Gp,https://api.spotify.com/v1/tracks/6yDPFrHZLQbQa9Itd2J4Gp,https://api.spotify.com/v1/audio-analysis/6yDPFrHZLQbQa9Itd2J4Gp,206769,4,Water (Drowning Pt. 2) [feat. Kodak Black],A Boogie Wit da Hoodie,2022-12-09,71,37i9dQZF1DX0XUsuxWHRQd,RapCaviar
0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,audio_features,1bDbXMyjaUIooNwFE9wn0N,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,3,Rich Flex,Drake,2022-11-04,96,37i9dQZF1DX0XUsuxWHRQd,RapCaviar
0.696,0.708,9,-4.737,1,0.0438,0.000113,0,0.444,0.287,142.026,audio_features,3QHGfxhjexLaMKGHXagfRs,spotify:track:3QHGfxhjexLaMKGHXagfRs,https://api.spotify.com/v1/tracks/3QHGfxhjexLaMKGHXagfRs,https://api.spotify.com/v1/audio-analysis/3QHGfxhjexLaMKGHXagfRs,168161,4,Hell Yeah,SoFaygo,2022-11-11,68,37i9dQZF1DX0XUsuxWHRQd,RapCaviar
0.671,0.658,2,-5.567,1,0.309,0.189,8.66e-05,0.147,0.257,87.933,audio_features,4WuOWVnAqvEQxgSRrspBgt,spotify:track:4WuOWVnAqvEQxgSRrspBgt,https://api.spotify.com/v1/tracks/4WuOWVnAqvEQxgSRrspBgt,https://api.spotify.com/v1/audio-analysis/4WuOWVnAqvEQxgSRrspBgt,207307,4,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],Metro Boomin,2022-12-02,82,37i9dQZF1DX0XUsuxWHRQd,RapCaviar
0.899,0.582,11,-7.275,0,0.264,0.0395,0,0.1,0.505,149.973,audio_features,4wRJHXHDJnKSPr9IVn0BFR,spotify:track:4wRJHXHDJnKSPr9IVn0BFR,https://api.spotify.com/v1/tracks/4wRJHXHDJnKSPr9IVn0BFR,https://api.spotify.com/v1/audio-analysis/4wRJHXHDJnKSPr9IVn0BFR,283196,4,To The Bone (feat. YoungBoy Never Broke Again),Quavo,2022-10-07,80,37i9dQZF1DX0XUsuxWHRQd,RapCaviar
0.756,0.916,1,-2.692,1,0.207,0.0351,0,0.241,0.458,149.961,audio_features,7CpXFEjLntpr4GdOhTtFEv,spotify:track:7CpXFEjLntpr4GdOhTtFEv,https://api.spotify.com/v1/tracks/7CpXFEjLntpr4GdOhTtFEv,https://api.spotify.com/v1/audio-analysis/7CpXFEjLntpr4GdOhTtFEv,169693,4,"One Mic, One Gun",Nas,2022-11-29,74,37i9dQZF1DX0XUsuxWHRQd,RapCaviar
0.486,0.545,11,-7.924,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,audio_features,4FyesJzVpA39hbYvcseO2d,spotify:track:4FyesJzVpA39hbYvcseO2d,https://api.spotify.com/v1/tracks/4FyesJzVpA39hbYvcseO2d,https://api.spotify.com/v1/audio-analysis/4FyesJzVpA39hbYvcseO2d,123891,4,Just Wanna Rock,Lil Uzi Vert,2022-10-17,90,37i9dQZF1DX0XUsuxWHRQd,RapCaviar
0.703,0.636,1,-8.652,0,0.177,0.338,0,0.0981,0.496,132.986,audio_features,6DswwzQlABrNoqjNydtvuX,spotify:track:6DswwzQlABrNoqjNydtvuX,https://api.spotify.com/v1/tracks/6DswwzQlABrNoqjNydtvuX,https://api.spotify.com/v1/audio-analysis/6DswwzQlABrNoqjNydtvuX,144594,4,Blessing,Lil Tecca,2022-12-09,64,37i9dQZF1DX0XUsuxWHRQd,RapCaviar
0.749,0.63,4,-6.652,0,0.116,0.0623,0,0.353,0.445,122.03,audio_features,2KLwPaRDOB87XOYAT2fgxh,spotify:track:2KLwPaRDOB87XOYAT2fgxh,https://api.spotify.com/v1/tracks/2KLwPaRDOB87XOYAT2fgxh,https://api.spotify.com/v1/audio-analysis/2KLwPaRDOB87XOYAT2fgxh,242027,4,Pussy & Millions (feat. Travis Scott),Drake,2022-11-04,89,37i9dQZF1DX0XUsuxWHRQd,RapCaviar
0.808,0.478,5,-8.63,0,0.381,0.375,0,0.0761,0.335,140.958,audio_features,7B09THlbQE2RndpgXeXQYE,spotify:track:7B09THlbQE2RndpgXeXQYE,https://api.spotify.com/v1/tracks/7B09THlbQE2RndpgXeXQYE,https://api.spotify.com/v1/audio-analysis/7B09THlbQE2RndpgXeXQYE,217872,4,Letter to Takeoff,Gucci Mane,2022-11-15,70,37i9dQZF1DX0XUsuxWHRQd,RapCaviar
